Label,ugz_txt_Municipio__c,ugz_txt_UnidadeFederativa__c,ugz_txt_MunicipioSemAcento__c,ugz_txt_UnidadeFederativaSemAcento__c,ugz_txt_MercadoEmpresarial__c,ugz_txt_MercadoRevenda__c,ugz_txt_Uf__c,ugz_txt_FilaNucleoEmpresarial__c,ugz_txt_FilaNucleoRevenda__c,ugz_txt_FilaNucleoIndustrialEnvasado__c,ugz_txt_MercadoIndustrial__c
4314159,Paverama,RIO GRANDE DO SUL,Paverama,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4306932,Entre-Ijuís,RIO GRANDE DO SUL,Entre-Ijuis,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4308805,General Câmara,RIO GRANDE DO SUL,General Camara,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4304713,Caraá,RIO GRANDE DO SUL,Caraa,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4309050,Glorinha,RIO GRANDE DO SUL,Glorinha,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4312252,Minas do Leão,RIO GRANDE DO SUL,Minas Do Leao,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4306056,Cristal,RIO GRANDE DO SUL,Cristal,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4317004,Santana da Boa Vista,RIO GRANDE DO SUL,Santana Da Boa Vista,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4316709,Santa Bárbara do Sul,RIO GRANDE DO SUL,Santa Barbara Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4316501,Salvador do Sul,RIO GRANDE DO SUL,Salvador Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4322301,Tuparendi,RIO GRANDE DO SUL,Tuparendi,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4314001,Paraí,RIO GRANDE DO SUL,Parai,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4314209,Pedro Osório,RIO GRANDE DO SUL,Pedro Osorio,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4302451,Boqueirão do Leão,RIO GRANDE DO SUL,Boqueirao Do Leao,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4319158,São Miguel das Missões,RIO GRANDE DO SUL,Sao Miguel Das Missoes,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4314027,Paraíso do Sul,RIO GRANDE DO SUL,Paraiso Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4301750,Barão do Triunfo,RIO GRANDE DO SUL,Barao Do Triunfo,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4309506,Guarani das Missões,RIO GRANDE DO SUL,Guarani Das Missoes,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4311502,Lavras do Sul,RIO GRANDE DO SUL,Lavras Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4320263,Segredo,RIO GRANDE DO SUL,Segredo,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300646,Ametista do Sul,RIO GRANDE DO SUL,Ametista Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4311759,Manoel Viana,RIO GRANDE DO SUL,Manoel Viana,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4305900,Coronel Bicaco,RIO GRANDE DO SUL,Coronel Bicaco,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4309902,Ibiraiaras,RIO GRANDE DO SUL,Ibiraiaras,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4310504,Iraí,RIO GRANDE DO SUL,Irai,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300638,Amaral Ferrador,RIO GRANDE DO SUL,Amaral Ferrador,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4313805,Palmitinho,RIO GRANDE DO SUL,Palmitinho,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300208,Ajuricaba,RIO GRANDE DO SUL,Ajuricaba,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4318606,São José do Ouro,RIO GRANDE DO SUL,Sao Jose Do Ouro,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4309654,Hulha Negra,RIO GRANDE DO SUL,Hulha Negra,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4307104,Herval,RIO GRANDE DO SUL,Herval,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4307302,Erval Seco,RIO GRANDE DO SUL,Erval Seco,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4316303,Roque Gonzales,RIO GRANDE DO SUL,Roque Gonzales,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4305439,Chuí,RIO GRANDE DO SUL,Chui,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4305702,Condor,RIO GRANDE DO SUL,Condor,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4302204,Boa Vista do Buricá,RIO GRANDE DO SUL,Boa Vista Do Burica,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4310439,Ipê,RIO GRANDE DO SUL,Ipe,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4311775,Maquiné,RIO GRANDE DO SUL,Maquine,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4316758,Santa Clara do Sul,RIO GRANDE DO SUL,Santa Clara Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4308003,Faxinal do Soturno,RIO GRANDE DO SUL,Faxinal Do Soturno,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4301701,Barão de Cotegipe,RIO GRANDE DO SUL,Barao De Cotegipe,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4308409,Formigueiro,RIO GRANDE DO SUL,Formigueiro,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4301503,Augusto Pestana,RIO GRANDE DO SUL,Augusto Pestana,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4312450,Morro Redondo,RIO GRANDE DO SUL,Morro Redondo,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4314076,Passo do Sobrado,RIO GRANDE DO SUL,Passo Do Sobrado,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4320552,Sertão Santana,RIO GRANDE DO SUL,Sertao Santana,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4313102,Nova Palma,RIO GRANDE DO SUL,Nova Palma,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4312476,Morro Reuter,RIO GRANDE DO SUL,Morro Reuter,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4311254,Lagoão,RIO GRANDE DO SUL,Lagoao,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4303608,Cambará do Sul,RIO GRANDE DO SUL,Cambara Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4316956,Santa Maria do Herval,RIO GRANDE DO SUL,Santa Maria Do Herval,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4315156,Progresso,RIO GRANDE DO SUL,Progresso,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4302501,Bossoroca,RIO GRANDE DO SUL,Bossoroca,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4301651,Barão,RIO GRANDE DO SUL,Barao,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300901,Aratiba,RIO GRANDE DO SUL,Aratiba,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4304309,Cândido Godói,RIO GRANDE DO SUL,Candido Godoi,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4311627,Lindolfo Collor,RIO GRANDE DO SUL,Lindolfo Collor,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4310405,Independência,RIO GRANDE DO SUL,Independencia,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300505,Alpestre,RIO GRANDE DO SUL,Alpestre,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4305124,Cerrito,RIO GRANDE DO SUL,Cerrito,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4322541,Vale Real,RIO GRANDE DO SUL,Vale Real,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300703,Anta Gorda,RIO GRANDE DO SUL,Anta Gorda,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4307559,Estação,RIO GRANDE DO SUL,Estacao,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4315909,Rodeio Bonito,RIO GRANDE DO SUL,Rodeio Bonito,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300307,Alecrim,RIO GRANDE DO SUL,Alecrim,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4321956,Trindade do Sul,RIO GRANDE DO SUL,Trindade Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4300877,Araricá,RIO GRANDE DO SUL,Ararica,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4314068,Passa-Sete,RIO GRANDE DO SUL,Passa-Sete,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4314423,Picada Café,RIO GRANDE DO SUL,Picada Cafe,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4319307,São Paulo das Missões,RIO GRANDE DO SUL,Sao Paulo Das Missoes,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4322103,Tucunduva,RIO GRANDE DO SUL,Tucunduva,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4321477,Tiradentes do Sul,RIO GRANDE DO SUL,Tiradentes Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4320354,Sentinela do Sul,RIO GRANDE DO SUL,Sentinela Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4310538,Itaara,RIO GRANDE DO SUL,Itaara,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4308706,Gaurama,RIO GRANDE DO SUL,Gaurama,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4321352,Tavares,RIO GRANDE DO SUL,Tavares,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4305447,Chuvisca,RIO GRANDE DO SUL,Chuvisca,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4303806,Campinas do Sul,RIO GRANDE DO SUL,Campinas Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4311700,Machadinho,RIO GRANDE DO SUL,Machadinho,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4313037,Nova Esperança do Sul,RIO GRANDE DO SUL,Nova Esperanca Do Sul,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4303707,Campina das Missões,RIO GRANDE DO SUL,Campina Das Missoes,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4319109,São Martinho,RIO GRANDE DO SUL,Sao Martinho,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4320503,Sertão,RIO GRANDE DO SUL,Sertao,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4301800,Barracão,RIO GRANDE DO SUL,Barracao,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4319208,São Nicolau,RIO GRANDE DO SUL,Sao Nicolau,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4311601,Liberato Salzano,RIO GRANDE DO SUL,Liberato Salzano,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4320305,Selbach,RIO GRANDE DO SUL,Selbach,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
4302659,Brochier,RIO GRANDE DO SUL,Brochier,RIO GRANDE DO SUL,Empresarial Sul,Sul,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior,MM Industrial Envasado POA e Interior
